taskId,sourceNode,destNode,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases,srcEntityId,dstEntityId,srcPortHint,dstPortHint,taskStartTime(us),taskCompletesTime(us),firstPacketSends(us),lastPacketACKs(us),taskThroughput(Gbps)
68,1,13,2236962,URMA_WRITE,7,0ns,21,,0,0,5,5,0.0,545.83632,0.0,0.0,32.7858
69,1,13,2236963,URMA_WRITE,7,0ns,21,,0,0,6,6,0.0,567.59384,0.0,0.0,31.5291
70,1,5,2236962,URMA_WRITE,7,0ns,22,,0,0,3,3,0.0,546.26784,0.0,0.0,32.7599
71,1,5,2236962,URMA_WRITE,7,0ns,22,,0,0,4,4,0.0,546.26784,0.0,0.0,32.7599
72,1,5,2236962,URMA_WRITE,7,0ns,22,,0,0,5,5,0.0,546.26784,0.0,0.0,32.7599
73,1,5,2236963,URMA_WRITE,7,0ns,22,,0,0,6,6,0.0,690.04552,0.0,0.0,25.9341
74,1,12,2236962,URMA_WRITE,7,0ns,23,,0,0,3,3,0.0,545.82632,0.0,0.0,32.7864
75,1,12,2236962,URMA_WRITE,7,0ns,23,,0,0,4,4,0.0,545.82632,0.0,0.0,32.7864
76,1,12,2236962,URMA_WRITE,7,0ns,23,,0,0,5,5,0.0,545.82632,0.0,0.0,32.7864
77,1,12,2236962,URMA_WRITE,7,0ns,23,,0,0,6,6,0.0,613.34216,0.0,0.0,29.1773
78,1,6,2236962,URMA_WRITE,7,0ns,24,,0,0,3,3,0.0,545.19792,0.0,0.0,32.8242
79,1,6,2236962,URMA_WRITE,7,0ns,24,,0,0,4,4,0.0,546.27784,0.0,0.0,32.7593
80,1,6,2236962,URMA_WRITE,7,0ns,24,,0,0,5,5,0.0,546.27784,0.0,0.0,32.7593
81,1,6,2236962,URMA_WRITE,7,0ns,24,,0,0,6,6,0.0,778.98748,0.0,0.0,22.973
82,1,11,2236962,URMA_WRITE,7,0ns,25,,0,0,3,3,0.0,545.5132,0.0,0.0,32.8052
83,1,11,2236962,URMA_WRITE,7,0ns,25,,0,0,4,4,0.0,545.6332,0.0,0.0,32.798
84,1,11,2236962,URMA_WRITE,7,0ns,25,,0,0,5,5,0.0,545.6332,0.0,0.0,32.798
85,1,11,2236962,URMA_WRITE,7,0ns,25,,0,0,6,6,0.0,716.96608,0.0,0.0,24.9603
86,1,7,2236962,URMA_WRITE,7,0ns,26,,0,0,3,3,0.0,546.28784,0.0,0.0,32.7587
87,1,7,2236962,URMA_WRITE,7,0ns,26,,0,0,4,4,0.0,546.28784,0.0,0.0,32.7587
88,1,7,2236962,URMA_WRITE,7,0ns,26,,0,0,5,5,0.0,546.28784,0.0,0.0,32.7587
89,1,7,2236962,URMA_WRITE,7,0ns,26,,0,0,6,6,0.0,778.99584,0.0,0.0,22.9728
90,1,10,2236962,URMA_WRITE,7,0ns,27,,0,0,3,3,0.0,546.9904,0.0,0.0,32.7167
91,1,10,2236962,URMA_WRITE,7,0ns,27,,0,0,4,4,0.0,546.9904,0.0,0.0,32.7167
92,1,10,2236962,URMA_WRITE,7,0ns,27,,0,0,5,5,0.0,546.9904,0.0,0.0,32.7167
93,1,10,2236962,URMA_WRITE,7,0ns,27,,0,0,6,6,0.0,779.20584,0.0,0.0,22.9666
94,1,8,2236962,URMA_WRITE,7,0ns,28,,0,0,3,3,0.0,545.96944,0.0,0.0,32.7778
95,1,8,2236962,URMA_WRITE,7,0ns,28,,0,0,4,4,0.0,545.96944,0.0,0.0,32.7778
