taskId,sourceNode,destNode,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases,srcEntityId,dstEntityId,taskStartTime(us),taskCompletesTime(us),firstPacketSends(us),lastPacketACKs(us),taskThroughput(Gbps)
57,3,12,8947848,URMA_WRITE,7,0ns,57,,0,0,0.0,557.02808,0.0,0.0,128.5084
58,3,10,8947848,URMA_WRITE,7,0ns,58,,0,0,0.0,550.3641,0.0,0.0,130.0644
59,3,11,8947848,URMA_WRITE,7,0ns,59,,0,0,0.0,557.24396,0.0,0.0,128.4586
60,4,3,8947849,URMA_WRITE,7,0ns,60,,0,0,0.0,558.38132,0.0,0.0,128.197
61,4,5,8947849,URMA_WRITE,7,0ns,61,,0,0,0.0,182.37834,0.0,0.0,392.4961
62,4,2,8947849,URMA_WRITE,7,0ns,62,,0,0,0.0,556.63444,0.0,0.0,128.5993
63,4,6,8947849,URMA_WRITE,7,0ns,63,,0,0,0.0,182.37834,0.0,0.0,392.4961
64,4,1,8947849,URMA_WRITE,7,0ns,64,,0,0,0.0,550.16052,0.0,0.0,130.1126
65,4,7,8947849,URMA_WRITE,7,0ns,65,,0,0,0.0,182.37834,0.0,0.0,392.4961
66,4,0,8947849,URMA_WRITE,7,0ns,66,,0,0,0.0,556.11564,0.0,0.0,128.7193
67,4,8,8947849,URMA_WRITE,7,0ns,67,,0,0,0.0,548.48132,0.0,0.0,130.5109
68,4,15,8947848,URMA_WRITE,7,0ns,68,,0,0,0.0,560.30182,0.0,0.0,127.7575
69,4,9,8947848,URMA_WRITE,7,0ns,69,,0,0,0.0,556.63544,0.0,0.0,128.599
70,4,14,8947848,URMA_WRITE,7,0ns,70,,0,0,0.0,556.62844,0.0,0.0,128.6007
71,4,10,8947848,URMA_WRITE,7,0ns,71,,0,0,0.0,559.55768,0.0,0.0,127.9274
72,4,13,8947848,URMA_WRITE,7,0ns,72,,0,0,0.0,554.76552,0.0,0.0,129.0325
73,4,11,8947848,URMA_WRITE,7,0ns,73,,0,0,0.0,559.21864,0.0,0.0,128.005
74,4,12,8947848,URMA_WRITE,7,0ns,74,,0,0,0.0,558.18704,0.0,0.0,128.2416
75,5,4,8947849,URMA_WRITE,7,0ns,75,,0,0,0.0,182.37834,0.0,0.0,392.4961
76,5,6,8947849,URMA_WRITE,7,0ns,76,,0,0,0.0,182.37834,0.0,0.0,392.4961
77,5,3,8947849,URMA_WRITE,7,0ns,77,,0,0,0.0,555.891,0.0,0.0,128.7713
78,5,7,8947849,URMA_WRITE,7,0ns,78,,0,0,0.0,182.37834,0.0,0.0,392.4961
79,5,2,8947849,URMA_WRITE,7,0ns,79,,0,0,0.0,555.98114,0.0,0.0,128.7504
80,5,8,8947849,URMA_WRITE,7,0ns,80,,0,0,0.0,561.78194,0.0,0.0,127.421
81,5,1,8947849,URMA_WRITE,7,0ns,81,,0,0,0.0,563.47438,0.0,0.0,127.0382
82,5,9,8947849,URMA_WRITE,7,0ns,82,,0,0,0.0,561.52906,0.0,0.0,127.4783
83,5,0,8947848,URMA_WRITE,7,0ns,83,,0,0,0.0,556.97428,0.0,0.0,128.5208
84,5,10,8947848,URMA_WRITE,7,0ns,84,,0,0,0.0,561.6973,0.0,0.0,127.4401
85,5,15,8947848,URMA_WRITE,7,0ns,85,,0,0,0.0,561.6127,0.0,0.0,127.4593
86,5,11,8947848,URMA_WRITE,7,0ns,86,,0,0,0.0,556.5556,0.0,0.0,128.6175
87,5,14,8947848,URMA_WRITE,7,0ns,87,,0,0,0.0,559.36428,0.0,0.0,127.9717
88,5,12,8947848,URMA_WRITE,7,0ns,88,,0,0,0.0,555.80488,0.0,0.0,128.7912
89,5,13,8947848,URMA_WRITE,7,0ns,89,,0,0,0.0,558.97708,0.0,0.0,128.0603
90,6,5,8947849,URMA_WRITE,7,0ns,90,,0,0,0.0,182.37834,0.0,0.0,392.4961
91,6,7,8947849,URMA_WRITE,7,0ns,91,,0,0,0.0,182.37834,0.0,0.0,392.4961
92,6,4,8947849,URMA_WRITE,7,0ns,92,,0,0,0.0,182.37834,0.0,0.0,392.4961
93,6,8,8947849,URMA_WRITE,7,0ns,93,,0,0,0.0,562.3744,0.0,0.0,127.2867
94,6,3,8947849,URMA_WRITE,7,0ns,94,,0,0,0.0,558.23292,0.0,0.0,128.231
95,6,9,8947849,URMA_WRITE,7,0ns,95,,0,0,0.0,555.48504,0.0,0.0,128.8654
96,6,2,8947849,URMA_WRITE,7,0ns,96,,0,0,0.0,555.82502,0.0,0.0,128.7866
97,6,10,8947849,URMA_WRITE,7,0ns,97,,0,0,0.0,560.62768,0.0,0.0,127.6833
98,6,1,8947848,URMA_WRITE,7,0ns,98,,0,0,0.0,556.07484,0.0,0.0,128.7287
99,6,11,8947848,URMA_WRITE,7,0ns,99,,0,0,0.0,561.61776,0.0,0.0,127.4582
100,6,0,8947848,URMA_WRITE,7,0ns,100,,0,0,0.0,561.87164,0.0,0.0,127.4006
101,6,12,8947848,URMA_WRITE,7,0ns,101,,0,0,0.0,555.15248,0.0,0.0,128.9426
102,6,15,8947848,URMA_WRITE,7,0ns,102,,0,0,0.0,562.0404,0.0,0.0,127.3623
103,6,13,8947848,URMA_WRITE,7,0ns,103,,0,0,0.0,555.40294,0.0,0.0,128.8844
104,6,14,8947848,URMA_WRITE,7,0ns,104,,0,0,0.0,561.0268,0.0,0.0,127.5925
105,7,6,8947849,URMA_WRITE,7,0ns,105,,0,0,0.0,182.37834,0.0,0.0,392.4961
106,7,8,8947849,URMA_WRITE,7,0ns,106,,0,0,0.0,561.04466,0.0,0.0,127.5884
107,7,5,8947849,URMA_WRITE,7,0ns,107,,0,0,0.0,182.37834,0.0,0.0,392.4961
108,7,9,8947849,URMA_WRITE,7,0ns,108,,0,0,0.0,556.42974,0.0,0.0,128.6466
109,7,4,8947849,URMA_WRITE,7,0ns,109,,0,0,0.0,182.37834,0.0,0.0,392.4961
110,7,10,8947849,URMA_WRITE,7,0ns,110,,0,0,0.0,556.43474,0.0,0.0,128.6454
111,7,3,8947849,URMA_WRITE,7,0ns,111,,0,0,0.0,550.26978,0.0,0.0,130.0867
112,7,11,8947849,URMA_WRITE,7,0ns,112,,0,0,0.0,555.75544,0.0,0.0,128.8027
113,7,2,8947848,URMA_WRITE,7,0ns,113,,0,0,0.0,555.98214,0.0,0.0,128.7502
114,7,12,8947848,URMA_WRITE,7,0ns,114,,0,0,0.0,552.79026,0.0,0.0,129.4936
115,7,1,8947848,URMA_WRITE,7,0ns,115,,0,0,0.0,552.90836,0.0,0.0,129.4659
