taskId,sourceNodeId,destNodeId,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases,taskStartTime(us),taskCompletesTime(us),firstPacketSends(us),lastPacketACKs(us),taskThroughput(Gbps)
0,0,1,17895696,URMA_WRITE,7,0ns,0,,0.0,370.98932,0.0,0.0,385.9021
1,1,2,17895696,URMA_WRITE,7,0ns,1,,0.0,370.98932,0.0,0.0,385.9021
2,2,3,17895696,URMA_WRITE,7,0ns,2,,0.0,370.98932,0.0,0.0,385.9021
3,3,0,17895696,URMA_WRITE,7,0ns,3,,0.0,370.98932,0.0,0.0,385.9021
4,4,5,17895696,URMA_WRITE,7,0ns,4,,0.0,370.98932,0.0,0.0,385.9021
5,5,6,17895696,URMA_WRITE,7,0ns,5,,0.0,370.98932,0.0,0.0,385.9021
6,6,7,17895696,URMA_WRITE,7,0ns,6,,0.0,370.98932,0.0,0.0,385.9021
7,7,4,17895696,URMA_WRITE,7,0ns,7,,0.0,370.98932,0.0,0.0,385.9021
8,8,9,17895696,URMA_WRITE,7,0ns,8,,0.0,370.98932,0.0,0.0,385.9021
9,9,10,17895696,URMA_WRITE,7,0ns,9,,0.0,370.98932,0.0,0.0,385.9021
10,10,11,17895696,URMA_WRITE,7,0ns,10,,0.0,370.98932,0.0,0.0,385.9021
11,11,8,17895696,URMA_WRITE,7,0ns,11,,0.0,370.98932,0.0,0.0,385.9021
12,12,13,17895696,URMA_WRITE,7,0ns,12,,0.0,370.98932,0.0,0.0,385.9021
13,13,14,17895696,URMA_WRITE,7,0ns,13,,0.0,370.98932,0.0,0.0,385.9021
14,14,15,17895696,URMA_WRITE,7,0ns,14,,0.0,370.98932,0.0,0.0,385.9021
15,15,12,17895696,URMA_WRITE,7,0ns,15,,0.0,370.98932,0.0,0.0,385.9021
16,0,2,17895696,URMA_WRITE,7,0ns,16,,0.0,370.98932,0.0,0.0,385.9021
17,1,3,17895696,URMA_WRITE,7,0ns,17,,0.0,370.98932,0.0,0.0,385.9021
18,2,0,17895696,URMA_WRITE,7,0ns,18,,0.0,370.98932,0.0,0.0,385.9021
19,3,1,17895696,URMA_WRITE,7,0ns,19,,0.0,370.98932,0.0,0.0,385.9021
20,4,6,17895696,URMA_WRITE,7,0ns,20,,0.0,370.98932,0.0,0.0,385.9021
21,5,7,17895696,URMA_WRITE,7,0ns,21,,0.0,370.98932,0.0,0.0,385.9021
22,6,4,17895696,URMA_WRITE,7,0ns,22,,0.0,370.98932,0.0,0.0,385.9021
23,7,5,17895696,URMA_WRITE,7,0ns,23,,0.0,370.98932,0.0,0.0,385.9021
