taskId,sourceNode,destNode,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases,srcEntityId,dstEntityId,taskStartTime(us),taskCompletesTime(us),firstPacketSends(us),lastPacketACKs(us),taskThroughput(Gbps)
111,7,3,8947849,URMA_WRITE,7,0ns,111,,0,0,0.0,1584.32318,0.0,0.0,45.1819
112,7,11,8947849,URMA_WRITE,7,0ns,112,,0,0,0.0,670.95122,0.0,0.0,106.6885
113,7,2,8947848,URMA_WRITE,7,0ns,113,,0,0,0.0,314.21804,0.0,0.0,227.8125
114,7,12,8947848,URMA_WRITE,7,0ns,114,,0,0,0.0,1055.60666,0.0,0.0,67.812
115,7,1,8947848,URMA_WRITE,7,0ns,115,,0,0,0.0,1584.36756,0.0,0.0,45.1807
116,7,13,8947848,URMA_WRITE,7,0ns,116,,0,0,0.0,1584.41196,0.0,0.0,45.1794
117,7,0,8947848,URMA_WRITE,7,0ns,117,,0,0,0.0,479.51022,0.0,0.0,149.2831
118,7,14,8947848,URMA_WRITE,7,0ns,118,,0,0,0.0,1584.45636,0.0,0.0,45.1781
119,7,15,8947848,URMA_WRITE,7,0ns,119,,0,0,0.0,1584.50076,0.0,0.0,45.1769
120,8,7,8947849,URMA_WRITE,7,0ns,120,,0,0,0.0,430.89164,0.0,0.0,166.1271
121,8,9,8947849,URMA_WRITE,7,0ns,121,,0,0,0.0,195.87198,0.0,0.0,365.457
122,8,6,8947849,URMA_WRITE,7,0ns,122,,0,0,0.0,1244.94204,0.0,0.0,57.4989
123,8,10,8947849,URMA_WRITE,7,0ns,123,,0,0,0.0,195.87198,0.0,0.0,365.457
124,8,5,8947849,URMA_WRITE,7,0ns,124,,0,0,0.0,966.4226,0.0,0.0,74.0699
125,8,11,8947849,URMA_WRITE,7,0ns,125,,0,0,0.0,195.87198,0.0,0.0,365.457
126,8,4,8947849,URMA_WRITE,7,0ns,126,,0,0,0.0,815.01678,0.0,0.0,87.8298
127,8,12,8947849,URMA_WRITE,7,0ns,127,,0,0,0.0,989.33188,0.0,0.0,72.3547
128,8,3,8947848,URMA_WRITE,7,0ns,128,,0,0,0.0,421.08132,0.0,0.0,169.9975
129,8,13,8947848,URMA_WRITE,7,0ns,129,,0,0,0.0,582.5462,0.0,0.0,122.8792
130,8,2,8947848,URMA_WRITE,7,0ns,130,,0,0,0.0,508.29156,0.0,0.0,140.8302
131,8,14,8947848,URMA_WRITE,7,0ns,131,,0,0,0.0,966.50448,0.0,0.0,74.0636
132,8,1,8947848,URMA_WRITE,7,0ns,132,,0,0,0.0,616.05164,0.0,0.0,116.1961
133,8,15,8947848,URMA_WRITE,7,0ns,133,,0,0,0.0,784.465,0.0,0.0,91.2504
134,8,0,8947848,URMA_WRITE,7,0ns,134,,0,0,0.0,1024.4138,0.0,0.0,69.8768
135,9,8,8947849,URMA_WRITE,7,0ns,135,,0,0,0.0,195.87198,0.0,0.0,365.457
136,9,10,8947849,URMA_WRITE,7,0ns,136,,0,0,0.0,195.87198,0.0,0.0,365.457
137,9,7,8947849,URMA_WRITE,7,0ns,137,,0,0,0.0,619.185,0.0,0.0,115.6081
138,9,11,8947849,URMA_WRITE,7,0ns,138,,0,0,0.0,195.87198,0.0,0.0,365.457
139,9,6,8947849,URMA_WRITE,7,0ns,139,,0,0,0.0,581.12312,0.0,0.0,123.1801
140,9,12,8947849,URMA_WRITE,7,0ns,140,,0,0,0.0,438.24956,0.0,0.0,163.338
141,9,5,8947849,URMA_WRITE,7,0ns,141,,0,0,0.0,1356.0763,0.0,0.0,52.7867
142,9,13,8947849,URMA_WRITE,7,0ns,142,,0,0,0.0,892.81524,0.0,0.0,80.1765
143,9,4,8947848,URMA_WRITE,7,0ns,143,,0,0,0.0,1356.35038,0.0,0.0,52.776
144,9,14,8947848,URMA_WRITE,7,0ns,144,,0,0,0.0,543.01612,0.0,0.0,131.8244
145,9,3,8947848,URMA_WRITE,7,0ns,145,,0,0,0.0,1345.79422,0.0,0.0,53.19
146,9,15,8947848,URMA_WRITE,7,0ns,146,,0,0,0.0,581.13752,0.0,0.0,123.177
147,9,2,8947848,URMA_WRITE,7,0ns,147,,0,0,0.0,970.72828,0.0,0.0,73.7413
148,9,0,8947848,URMA_WRITE,7,0ns,148,,0,0,0.0,1356.29598,0.0,0.0,52.7781
149,9,1,8947848,URMA_WRITE,7,0ns,149,,0,0,0.0,809.92988,0.0,0.0,88.3815
150,10,9,8947849,URMA_WRITE,7,0ns,150,,0,0,0.0,195.87198,0.0,0.0,365.457
151,10,11,8947849,URMA_WRITE,7,0ns,151,,0,0,0.0,195.87198,0.0,0.0,365.457
152,10,8,8947849,URMA_WRITE,7,0ns,152,,0,0,0.0,195.87198,0.0,0.0,365.457
153,10,12,8947849,URMA_WRITE,7,0ns,153,,0,0,0.0,1593.59476,0.0,0.0,44.9191
154,10,7,8947849,URMA_WRITE,7,0ns,154,,0,0,0.0,1584.6022,0.0,0.0,45.174
155,10,13,8947849,URMA_WRITE,7,0ns,155,,0,0,0.0,419.2575,0.0,0.0,170.7371
156,10,6,8947849,URMA_WRITE,7,0ns,156,,0,0,0.0,494.77628,0.0,0.0,144.6771
157,10,14,8947849,URMA_WRITE,7,0ns,157,,0,0,0.0,400.51276,0.0,0.0,178.7279
158,10,5,8947848,URMA_WRITE,7,0ns,158,,0,0,0.0,510.3759,0.0,0.0,140.255
159,10,15,8947848,URMA_WRITE,7,0ns,159,,0,0,0.0,565.92934,0.0,0.0,126.4871
160,10,4,8947848,URMA_WRITE,7,0ns,160,,0,0,0.0,857.53762,0.0,0.0,83.4748
161,10,0,8947848,URMA_WRITE,7,0ns,161,,0,0,0.0,1382.30372,0.0,0.0,51.7851
162,10,3,8947848,URMA_WRITE,7,0ns,162,,0,0,0.0,1375.38974,0.0,0.0,52.0455
163,10,1,8947848,URMA_WRITE,7,0ns,163,,0,0,0.0,1375.43414,0.0,0.0,52.0438
164,10,2,8947848,URMA_WRITE,7,0ns,164,,0,0,0.0,1043.1786,0.0,0.0,68.6199
165,11,10,8947849,URMA_WRITE,7,0ns,165,,0,0,0.0,195.87198,0.0,0.0,365.457
166,11,12,8947849,URMA_WRITE,7,0ns,166,,0,0,0.0,982.6098,0.0,0.0,72.8497
167,11,9,8947849,URMA_WRITE,7,0ns,167,,0,0,0.0,195.87198,0.0,0.0,365.457
168,11,13,8947849,URMA_WRITE,7,0ns,168,,0,0,0.0,592.37374,0.0,0.0,120.8406
169,11,8,8947849,URMA_WRITE,7,0ns,169,,0,0,0.0,195.87198,0.0,0.0,365.457
170,11,14,8947849,URMA_WRITE,7,0ns,170,,0,0,0.0,982.65422,0.0,0.0,72.8464
171,11,7,8947849,URMA_WRITE,7,0ns,171,,0,0,0.0,920.47496,0.0,0.0,77.7672
172,11,15,8947849,URMA_WRITE,7,0ns,172,,0,0,0.0,772.5249,0.0,0.0,92.6608
173,11,6,8947848,URMA_WRITE,7,0ns,173,,0,0,0.0,493.83892,0.0,0.0,144.9517
174,11,0,8947848,URMA_WRITE,7,0ns,174,,0,0,0.0,428.13156,0.0,0.0,167.1981
175,11,5,8947848,URMA_WRITE,7,0ns,175,,0,0,0.0,982.7086,0.0,0.0,72.8423
176,11,1,8947848,URMA_WRITE,7,0ns,176,,0,0,0.0,543.34892,0.0,0.0,131.7437
177,11,4,8947848,URMA_WRITE,7,0ns,177,,0,0,0.0,982.753,0.0,0.0,72.839
178,11,2,8947848,URMA_WRITE,7,0ns,178,,0,0,0.0,970.77268,0.0,0.0,73.7379
179,11,3,8947848,URMA_WRITE,7,0ns,179,,0,0,0.0,920.5676,0.0,0.0,77.7594
180,12,11,8947849,URMA_WRITE,7,0ns,180,,0,0,0.0,922.0942,0.0,0.0,77.6307
181,12,13,8947849,URMA_WRITE,7,0ns,181,,0,0,0.0,195.87198,0.0,0.0,365.457
182,12,10,8947849,URMA_WRITE,7,0ns,182,,0,0,0.0,761.70756,0.0,0.0,93.9767
183,12,14,8947849,URMA_WRITE,7,0ns,183,,0,0,0.0,195.87198,0.0,0.0,365.457
184,12,9,8947849,URMA_WRITE,7,0ns,184,,0,0,0.0,772.52898,0.0,0.0,92.6603
185,12,15,8947849,URMA_WRITE,7,0ns,185,,0,0,0.0,195.87198,0.0,0.0,365.457
186,12,8,8947849,URMA_WRITE,7,0ns,186,,0,0,0.0,1593.51686,0.0,0.0,44.9213
187,12,0,8947849,URMA_WRITE,7,0ns,187,,0,0,0.0,893.04622,0.0,0.0,80.1558
188,12,7,8947848,URMA_WRITE,7,0ns,188,,0,0,0.0,1593.6357,0.0,0.0,44.9179
189,12,1,8947848,URMA_WRITE,7,0ns,189,,0,0,0.0,1593.6157,0.0,0.0,44.9185
190,12,6,8947848,URMA_WRITE,7,0ns,190,,0,0,0.0,1593.6257,0.0,0.0,44.9182
191,12,2,8947848,URMA_WRITE,7,0ns,191,,0,0,0.0,1148.3651,0.0,0.0,62.3345
192,12,5,8947848,URMA_WRITE,7,0ns,192,,0,0,0.0,459.42332,0.0,0.0,155.8101
193,12,3,8947848,URMA_WRITE,7,0ns,193,,0,0,0.0,1396.12334,0.0,0.0,51.2725
194,12,4,8947848,URMA_WRITE,7,0ns,194,,0,0,0.0,682.97662,0.0,0.0,104.81
195,13,12,8947849,URMA_WRITE,7,0ns,195,,0,0,0.0,195.87198,0.0,0.0,365.457
196,13,14,8947849,URMA_WRITE,7,0ns,196,,0,0,0.0,195.87198,0.0,0.0,365.457
197,13,11,8947849,URMA_WRITE,7,0ns,197,,0,0,0.0,980.97186,0.0,0.0,72.9713
198,13,15,8947849,URMA_WRITE,7,0ns,198,,0,0,0.0,195.87198,0.0,0.0,365.457
199,13,10,8947849,URMA_WRITE,7,0ns,199,,0,0,0.0,730.45214,0.0,0.0,97.9979
200,13,0,8947849,URMA_WRITE,7,0ns,200,,0,0,0.0,428.8458,0.0,0.0,166.9197
201,13,9,8947849,URMA_WRITE,7,0ns,201,,0,0,0.0,1356.41876,0.0,0.0,52.7734
202,13,1,8947849,URMA_WRITE,7,0ns,202,,0,0,0.0,403.5302,0.0,0.0,177.3914
203,13,8,8947848,URMA_WRITE,7,0ns,203,,0,0,0.0,1024.74118,0.0,0.0,69.8545
204,13,2,8947848,URMA_WRITE,7,0ns,204,,0,0,0.0,572.94532,0.0,0.0,124.9382
205,13,7,8947848,URMA_WRITE,7,0ns,205,,0,0,0.0,421.39628,0.0,0.0,169.8705
206,13,3,8947848,URMA_WRITE,7,0ns,206,,0,0,0.0,597.82788,0.0,0.0,119.7381
207,13,6,8947848,URMA_WRITE,7,0ns,207,,0,0,0.0,597.82836,0.0,0.0,119.738
208,13,4,8947848,URMA_WRITE,7,0ns,208,,0,0,0.0,981.09344,0.0,0.0,72.9622
209,13,5,8947848,URMA_WRITE,7,0ns,209,,0,0,0.0,754.28302,0.0,0.0,94.9018
210,14,13,8947849,URMA_WRITE,7,0ns,210,,0,0,0.0,195.87198,0.0,0.0,365.457
211,14,15,8947849,URMA_WRITE,7,0ns,211,,0,0,0.0,195.87198,0.0,0.0,365.457
212,14,12,8947849,URMA_WRITE,7,0ns,212,,0,0,0.0,195.87198,0.0,0.0,365.457
213,14,0,8947849,URMA_WRITE,7,0ns,213,,0,0,0.0,613.3186,0.0,0.0,116.7139
214,14,11,8947849,URMA_WRITE,7,0ns,214,,0,0,0.0,610.89612,0.0,0.0,117.1767
215,14,1,8947849,URMA_WRITE,7,0ns,215,,0,0,0.0,769.31492,0.0,0.0,93.0475
216,14,10,8947849,URMA_WRITE,7,0ns,216,,0,0,0.0,780.90912,0.0,0.0,91.666
217,14,2,8947849,URMA_WRITE,7,0ns,217,,0,0,0.0,529.54668,0.0,0.0,135.1775
218,14,9,8947848,URMA_WRITE,7,0ns,218,,0,0,0.0,1356.31946,0.0,0.0,52.7772
219,14,3,8947848,URMA_WRITE,7,0ns,219,,0,0,0.0,1100.53378,0.0,0.0,65.0437
220,14,8,8947848,URMA_WRITE,7,0ns,220,,0,0,0.0,406.26032,0.0,0.0,176.1993
221,14,4,8947848,URMA_WRITE,7,0ns,221,,0,0,0.0,980.42184,0.0,0.0,73.0122
222,14,7,8947848,URMA_WRITE,7,0ns,222,,0,0,0.0,435.17144,0.0,0.0,164.4933
223,14,5,8947848,URMA_WRITE,7,0ns,223,,0,0,0.0,786.731,0.0,0.0,90.9876
224,14,6,8947848,URMA_WRITE,7,0ns,224,,0,0,0.0,1157.67406,0.0,0.0,61.8333
225,15,14,8947849,URMA_WRITE,7,0ns,225,,0,0,0.0,195.87198,0.0,0.0,365.457
226,15,0,8947849,URMA_WRITE,7,0ns,226,,0,0,0.0,857.93582,0.0,0.0,83.4361
227,15,13,8947849,URMA_WRITE,7,0ns,227,,0,0,0.0,195.87198,0.0,0.0,365.457
228,15,1,8947849,URMA_WRITE,7,0ns,228,,0,0,0.0,526.31116,0.0,0.0,136.0085
229,15,12,8947849,URMA_WRITE,7,0ns,229,,0,0,0.0,195.87198,0.0,0.0,365.457
230,15,2,8947849,URMA_WRITE,7,0ns,230,,0,0,0.0,727.7259,0.0,0.0,98.365
231,15,11,8947849,URMA_WRITE,7,0ns,231,,0,0,0.0,399.56148,0.0,0.0,179.1534
232,15,3,8947849,URMA_WRITE,7,0ns,232,,0,0,0.0,1100.5782,0.0,0.0,65.0411
233,15,10,8947848,URMA_WRITE,7,0ns,233,,0,0,0.0,730.50524,0.0,0.0,97.9908
234,15,4,8947848,URMA_WRITE,7,0ns,234,,0,0,0.0,491.96258,0.0,0.0,145.5045
235,15,9,8947848,URMA_WRITE,7,0ns,235,,0,0,0.0,577.9486,0.0,0.0,123.8567
236,15,5,8947848,URMA_WRITE,7,0ns,236,,0,0,0.0,715.86174,0.0,0.0,99.9953
237,15,8,8947848,URMA_WRITE,7,0ns,237,,0,0,0.0,403.45524,0.0,0.0,177.4244
238,15,6,8947848,URMA_WRITE,7,0ns,238,,0,0,0.0,1386.02796,0.0,0.0,51.646
239,15,7,8947848,URMA_WRITE,7,0ns,239,,0,0,0.0,421.45508,0.0,0.0,169.8468
