nodeId1,portId1,tpn1,nodeId2,portId2,tpn2,priority,metric
0,0,511,1,0,511,7,1
0,0,520,2,0,511,7,1
0,0,529,3,0,511,7,1
0,0,538,4,0,511,7,1
0,0,547,5,0,511,7,1
0,0,556,6,0,511,7,1
0,0,565,7,0,511,7,1
0,2,576,8,2,513,7,1
0,5,587,9,5,516,7,1
0,0,590,10,0,511,7,1
0,3,601,11,3,514,7,1
0,6,612,12,6,517,7,1
0,1,615,13,1,512,7,1
0,4,626,14,4,515,7,1
0,7,637,15,7,518,7,1
0,1,639,16,1,512,7,1
0,4,650,17,4,515,7,1
0,7,661,18,7,518,7,1
0,2,664,19,2,513,7,1
0,5,675,20,5,516,7,1
0,0,678,21,0,511,7,1
0,3,689,22,3,514,7,1
0,6,700,23,6,517,7,1
0,0,702,24,0,511,7,1
0,3,713,25,3,514,7,1
0,6,724,26,6,517,7,1
0,1,727,27,1,512,7,1
0,4,738,28,4,515,7,1
0,7,749,29,7,518,7,1
0,2,752,30,2,513,7,1
0,5,763,31,5,516,7,1
1,0,520,2,0,520,7,1
1,0,529,3,0,520,7,1
1,0,538,4,0,520,7,1
1,0,547,5,0,520,7,1
1,0,556,6,0,520,7,1
1,0,565,7,0,520,7,1
1,7,581,8,7,526,7,1
1,2,584,9,2,521,7,1
1,5,595,10,5,524,7,1
1,0,598,11,0,519,7,1
1,3,609,12,3,522,7,1
1,6,620,13,6,525,7,1
1,1,623,14,1,520,7,1
1,4,634,15,4,523,7,1
1,6,644,16,6,525,7,1
1,1,647,17,1,520,7,1
1,4,658,18,4,523,7,1
1,7,669,19,7,526,7,1
1,2,672,20,2,521,7,1
1,5,683,21,5,524,7,1
1,0,686,22,0,519,7,1
1,3,697,23,3,522,7,1
1,5,707,24,5,524,7,1
1,0,710,25,0,519,7,1
1,3,721,26,3,522,7,1
1,6,732,27,6,525,7,1
1,1,735,28,1,520,7,1
1,4,746,29,4,523,7,1
1,7,757,30,7,526,7,1
1,2,760,31,2,521,7,1
2,0,529,3,0,529,7,1
2,0,538,4,0,529,7,1
2,0,547,5,0,529,7,1
2,0,556,6,0,529,7,1
2,0,565,7,0,529,7,1
2,4,578,8,4,531,7,1
2,7,589,9,7,534,7,1
2,2,592,10,2,529,7,1
2,5,603,11,5,532,7,1
2,0,606,12,0,527,7,1
2,3,617,13,3,530,7,1
2,6,628,14,6,533,7,1
2,1,631,15,1,528,7,1
2,3,641,16,3,530,7,1
2,6,652,17,6,533,7,1
2,1,655,18,1,528,7,1
2,4,666,19,4,531,7,1
2,7,677,20,7,534,7,1
2,2,680,21,2,529,7,1
2,5,691,22,5,532,7,1
2,0,694,23,0,527,7,1
2,2,704,24,2,529,7,1
2,5,715,25,5,532,7,1
2,0,718,26,0,527,7,1
2,3,729,27,3,530,7,1
2,6,740,28,6,533,7,1
2,1,743,29,1,528,7,1
2,4,754,30,4,531,7,1
2,7,765,31,7,534,7,1
3,0,538,4,0,538,7,1
3,0,547,5,0,538,7,1
3,0,556,6,0,538,7,1
3,0,565,7,0,538,7,1
3,1,575,8,1,536,7,1
3,4,586,9,4,539,7,1
3,7,597,10,7,542,7,1
3,2,600,11,2,537,7,1
3,5,611,12,5,540,7,1
3,0,614,13,0,535,7,1
3,3,625,14,3,538,7,1
3,6,636,15,6,541,7,1
3,0,638,16,0,535,7,1
3,3,649,17,3,538,7,1
3,6,660,18,6,541,7,1
3,1,663,19,1,536,7,1
3,4,674,20,4,539,7,1
3,7,685,21,7,542,7,1
3,2,688,22,2,537,7,1
3,5,699,23,5,540,7,1
3,7,709,24,7,542,7,1
3,2,712,25,2,537,7,1
3,5,723,26,5,540,7,1
3,0,726,27,0,535,7,1
3,3,737,28,3,538,7,1
3,6,748,29,6,541,7,1
3,1,751,30,1,536,7,1
3,4,762,31,4,539,7,1
4,0,547,5,0,547,7,1
4,0,556,6,0,547,7,1
4,0,565,7,0,547,7,1
4,6,580,8,6,549,7,1
4,1,583,9,1,544,7,1
4,4,594,10,4,547,7,1
4,7,605,11,7,550,7,1
4,2,608,12,2,545,7,1
4,5,619,13,5,548,7,1
4,0,622,14,0,543,7,1
4,3,633,15,3,546,7,1
4,5,643,16,5,548,7,1
4,0,646,17,0,543,7,1
4,3,657,18,3,546,7,1
4,6,668,19,6,549,7,1
4,1,671,20,1,544,7,1
4,4,682,21,4,547,7,1
4,7,693,22,7,550,7,1
4,2,696,23,2,545,7,1
4,4,706,24,4,547,7,1
4,7,717,25,7,550,7,1
4,2,720,26,2,545,7,1
4,5,731,27,5,548,7,1
4,0,734,28,0,543,7,1
4,3,745,29,3,546,7,1
4,6,756,30,6,549,7,1
4,1,759,31,1,544,7,1
5,0,556,6,0,556,7,1
5,0,565,7,0,556,7,1
5,3,577,8,3,554,7,1
5,6,588,9,6,557,7,1
5,1,591,10,1,552,7,1
5,4,602,11,4,555,7,1
5,7,613,12,7,558,7,1
5,2,616,13,2,553,7,1
5,5,627,14,5,556,7,1
5,0,630,15,0,551,7,1
5,2,640,16,2,553,7,1
5,5,651,17,5,556,7,1
5,0,654,18,0,551,7,1
5,3,665,19,3,554,7,1
5,6,676,20,6,557,7,1
5,1,679,21,1,552,7,1
5,4,690,22,4,555,7,1
5,7,701,23,7,558,7,1
5,1,703,24,1,552,7,1
5,4,714,25,4,555,7,1
5,7,725,26,7,558,7,1
5,2,728,27,2,553,7,1
5,5,739,28,5,556,7,1
5,0,742,29,0,551,7,1
5,3,753,30,3,554,7,1
5,6,764,31,6,557,7,1
6,0,565,7,0,565,7,1
6,0,574,8,0,559,7,1
6,3,585,9,3,562,7,1
6,6,596,10,6,565,7,1
6,1,599,11,1,560,7,1
6,4,610,12,4,563,7,1
6,7,621,13,7,566,7,1
6,2,624,14,2,561,7,1
6,5,635,15,5,564,7,1
6,7,645,16,7,566,7,1
6,2,648,17,2,561,7,1
6,5,659,18,5,564,7,1
6,0,662,19,0,559,7,1
6,3,673,20,3,562,7,1
6,6,684,21,6,565,7,1
6,1,687,22,1,560,7,1
6,4,698,23,4,563,7,1
6,6,708,24,6,565,7,1
6,1,711,25,1,560,7,1
6,4,722,26,4,563,7,1
6,7,733,27,7,566,7,1
6,2,736,28,2,561,7,1
6,5,747,29,5,564,7,1
6,0,750,30,0,559,7,1
6,3,761,31,3,562,7,1
7,5,579,8,5,572,7,1
7,0,582,9,0,567,7,1
7,3,593,10,3,570,7,1
7,6,604,11,6,573,7,1
7,1,607,12,1,568,7,1
7,4,618,13,4,571,7,1
7,7,629,14,7,574,7,1
7,2,632,15,2,569,7,1
7,4,642,16,4,571,7,1
7,7,653,17,7,574,7,1
7,2,656,18,2,569,7,1
7,5,667,19,5,572,7,1
7,0,670,20,0,567,7,1
7,3,681,21,3,570,7,1
7,6,692,22,6,573,7,1
7,1,695,23,1,568,7,1
7,3,705,24,3,570,7,1
7,6,716,25,6,573,7,1
7,1,719,26,1,568,7,1
7,4,730,27,4,571,7,1
7,7,741,28,7,574,7,1
7,2,744,29,2,569,7,1
7,5,755,30,5,572,7,1
7,0,758,31,0,567,7,1
8,0,575,9,0,575,7,1
8,0,584,10,0,575,7,1
8,0,593,11,0,575,7,1
8,0,602,12,0,575,7,1
8,0,611,13,0,575,7,1
8,0,620,14,0,575,7,1
8,0,629,15,0,575,7,1
8,0,638,16,0,575,7,1
8,3,649,17,3,578,7,1
8,6,660,18,6,581,7,1
8,1,663,19,1,576,7,1
8,4,674,20,4,579,7,1
8,7,685,21,7,582,7,1
8,2,688,22,2,577,7,1
8,5,699,23,5,580,7,1
8,1,703,24,1,576,7,1
8,6,716,25,6,581,7,1
8,3,721,26,3,578,7,1
8,0,726,27,0,575,7,1
8,5,739,28,5,580,7,1
8,2,744,29,2,577,7,1
8,7,757,30,7,582,7,1
8,4,762,31,4,579,7,1
9,0,584,10,0,584,7,1
9,0,593,11,0,584,7,1
9,0,602,12,0,584,7,1
9,0,611,13,0,584,7,1
