nodeId1,portId1,nodeId2,portId2,bandwidth,delay
15,2,321,7,400Gbps,1ns
15,3,353,7,400Gbps,1ns
15,4,385,7,400Gbps,1ns
15,5,417,7,400Gbps,1ns
15,6,449,7,400Gbps,1ns
15,7,481,7,400Gbps,1ns
16,0,258,0,400Gbps,1ns
16,1,290,0,400Gbps,1ns
16,2,322,0,400Gbps,1ns
16,3,354,0,400Gbps,1ns
16,4,386,0,400Gbps,1ns
16,5,418,0,400Gbps,1ns
16,6,450,0,400Gbps,1ns
16,7,482,0,400Gbps,1ns
17,0,258,1,400Gbps,1ns
17,1,290,1,400Gbps,1ns
17,2,322,1,400Gbps,1ns
17,3,354,1,400Gbps,1ns
17,4,386,1,400Gbps,1ns
17,5,418,1,400Gbps,1ns
17,6,450,1,400Gbps,1ns
17,7,482,1,400Gbps,1ns
18,0,258,2,400Gbps,1ns
18,1,290,2,400Gbps,1ns
18,2,322,2,400Gbps,1ns
18,3,354,2,400Gbps,1ns
18,4,386,2,400Gbps,1ns
18,5,418,2,400Gbps,1ns
18,6,450,2,400Gbps,1ns
18,7,482,2,400Gbps,1ns
19,0,258,3,400Gbps,1ns
19,1,290,3,400Gbps,1ns
19,2,322,3,400Gbps,1ns
19,3,354,3,400Gbps,1ns
19,4,386,3,400Gbps,1ns
19,5,418,3,400Gbps,1ns
19,6,450,3,400Gbps,1ns
19,7,482,3,400Gbps,1ns
20,0,258,4,400Gbps,1ns
20,1,290,4,400Gbps,1ns
20,2,322,4,400Gbps,1ns
20,3,354,4,400Gbps,1ns
20,4,386,4,400Gbps,1ns
20,5,418,4,400Gbps,1ns
20,6,450,4,400Gbps,1ns
20,7,482,4,400Gbps,1ns
21,0,258,5,400Gbps,1ns
21,1,290,5,400Gbps,1ns
21,2,322,5,400Gbps,1ns
21,3,354,5,400Gbps,1ns
21,4,386,5,400Gbps,1ns
21,5,418,5,400Gbps,1ns
21,6,450,5,400Gbps,1ns
21,7,482,5,400Gbps,1ns
22,0,258,6,400Gbps,1ns
22,1,290,6,400Gbps,1ns
22,2,322,6,400Gbps,1ns
22,3,354,6,400Gbps,1ns
22,4,386,6,400Gbps,1ns
22,5,418,6,400Gbps,1ns
22,6,450,6,400Gbps,1ns
22,7,482,6,400Gbps,1ns
23,0,258,7,400Gbps,1ns
23,1,290,7,400Gbps,1ns
23,2,322,7,400Gbps,1ns
23,3,354,7,400Gbps,1ns
23,4,386,7,400Gbps,1ns
23,5,418,7,400Gbps,1ns
23,6,450,7,400Gbps,1ns
23,7,482,7,400Gbps,1ns
24,0,259,0,400Gbps,1ns
24,1,291,0,400Gbps,1ns
24,2,323,0,400Gbps,1ns
24,3,355,0,400Gbps,1ns
24,4,387,0,400Gbps,1ns
24,5,419,0,400Gbps,1ns
24,6,451,0,400Gbps,1ns
24,7,483,0,400Gbps,1ns
25,0,259,1,400Gbps,1ns
25,1,291,1,400Gbps,1ns
25,2,323,1,400Gbps,1ns
25,3,355,1,400Gbps,1ns
25,4,387,1,400Gbps,1ns
25,5,419,1,400Gbps,1ns
25,6,451,1,400Gbps,1ns
25,7,483,1,400Gbps,1ns
26,0,259,2,400Gbps,1ns
26,1,291,2,400Gbps,1ns
26,2,323,2,400Gbps,1ns
26,3,355,2,400Gbps,1ns
26,4,387,2,400Gbps,1ns
26,5,419,2,400Gbps,1ns
26,6,451,2,400Gbps,1ns
26,7,483,2,400Gbps,1ns
27,0,259,3,400Gbps,1ns
27,1,291,3,400Gbps,1ns
27,2,323,3,400Gbps,1ns
27,3,355,3,400Gbps,1ns
27,4,387,3,400Gbps,1ns
27,5,419,3,400Gbps,1ns
27,6,451,3,400Gbps,1ns
27,7,483,3,400Gbps,1ns
28,0,259,4,400Gbps,1ns
28,1,291,4,400Gbps,1ns
28,2,323,4,400Gbps,1ns
28,3,355,4,400Gbps,1ns
28,4,387,4,400Gbps,1ns
28,5,419,4,400Gbps,1ns
28,6,451,4,400Gbps,1ns
28,7,483,4,400Gbps,1ns
29,0,259,5,400Gbps,1ns
29,1,291,5,400Gbps,1ns
29,2,323,5,400Gbps,1ns
29,3,355,5,400Gbps,1ns
29,4,387,5,400Gbps,1ns
29,5,419,5,400Gbps,1ns
29,6,451,5,400Gbps,1ns
29,7,483,5,400Gbps,1ns
30,0,259,6,400Gbps,1ns
30,1,291,6,400Gbps,1ns
30,2,323,6,400Gbps,1ns
30,3,355,6,400Gbps,1ns
30,4,387,6,400Gbps,1ns
30,5,419,6,400Gbps,1ns
30,6,451,6,400Gbps,1ns
30,7,483,6,400Gbps,1ns
31,0,259,7,400Gbps,1ns
31,1,291,7,400Gbps,1ns
31,2,323,7,400Gbps,1ns
31,3,355,7,400Gbps,1ns
31,4,387,7,400Gbps,1ns
31,5,419,7,400Gbps,1ns
31,6,451,7,400Gbps,1ns
31,7,483,7,400Gbps,1ns
32,0,260,0,400Gbps,1ns
32,1,292,0,400Gbps,1ns
32,2,324,0,400Gbps,1ns
32,3,356,0,400Gbps,1ns
32,4,388,0,400Gbps,1ns
32,5,420,0,400Gbps,1ns
32,6,452,0,400Gbps,1ns
32,7,484,0,400Gbps,1ns
33,0,260,1,400Gbps,1ns
33,1,292,1,400Gbps,1ns
33,2,324,1,400Gbps,1ns
33,3,356,1,400Gbps,1ns
33,4,388,1,400Gbps,1ns
33,5,420,1,400Gbps,1ns
33,6,452,1,400Gbps,1ns
33,7,484,1,400Gbps,1ns
34,0,260,2,400Gbps,1ns
34,1,292,2,400Gbps,1ns
34,2,324,2,400Gbps,1ns
34,3,356,2,400Gbps,1ns
34,4,388,2,400Gbps,1ns
34,5,420,2,400Gbps,1ns
34,6,452,2,400Gbps,1ns
34,7,484,2,400Gbps,1ns
35,0,260,3,400Gbps,1ns
35,1,292,3,400Gbps,1ns
35,2,324,3,400Gbps,1ns
35,3,356,3,400Gbps,1ns
35,4,388,3,400Gbps,1ns
35,5,420,3,400Gbps,1ns
35,6,452,3,400Gbps,1ns
35,7,484,3,400Gbps,1ns
36,0,260,4,400Gbps,1ns
36,1,292,4,400Gbps,1ns
36,2,324,4,400Gbps,1ns
36,3,356,4,400Gbps,1ns
36,4,388,4,400Gbps,1ns
36,5,420,4,400Gbps,1ns
36,6,452,4,400Gbps,1ns
36,7,484,4,400Gbps,1ns
37,0,260,5,400Gbps,1ns
37,1,292,5,400Gbps,1ns
37,2,324,5,400Gbps,1ns
37,3,356,5,400Gbps,1ns
37,4,388,5,400Gbps,1ns
37,5,420,5,400Gbps,1ns
37,6,452,5,400Gbps,1ns
37,7,484,5,400Gbps,1ns
38,0,260,6,400Gbps,1ns
38,1,292,6,400Gbps,1ns
38,2,324,6,400Gbps,1ns
38,3,356,6,400Gbps,1ns
38,4,388,6,400Gbps,1ns
38,5,420,6,400Gbps,1ns
38,6,452,6,400Gbps,1ns
38,7,484,6,400Gbps,1ns
39,0,260,7,400Gbps,1ns
39,1,292,7,400Gbps,1ns
39,2,324,7,400Gbps,1ns
39,3,356,7,400Gbps,1ns
39,4,388,7,400Gbps,1ns
39,5,420,7,400Gbps,1ns
39,6,452,7,400Gbps,1ns
39,7,484,7,400Gbps,1ns
40,0,261,0,400Gbps,1ns
40,1,293,0,400Gbps,1ns
40,2,325,0,400Gbps,1ns
40,3,357,0,400Gbps,1ns
40,4,389,0,400Gbps,1ns
40,5,421,0,400Gbps,1ns
40,6,453,0,400Gbps,1ns
40,7,485,0,400Gbps,1ns
41,0,261,1,400Gbps,1ns
41,1,293,1,400Gbps,1ns
41,2,325,1,400Gbps,1ns
41,3,357,1,400Gbps,1ns
41,4,389,1,400Gbps,1ns
41,5,421,1,400Gbps,1ns
41,6,453,1,400Gbps,1ns
41,7,485,1,400Gbps,1ns
42,0,261,2,400Gbps,1ns
42,1,293,2,400Gbps,1ns
42,2,325,2,400Gbps,1ns
42,3,357,2,400Gbps,1ns
42,4,389,2,400Gbps,1ns
42,5,421,2,400Gbps,1ns
42,6,453,2,400Gbps,1ns
42,7,485,2,400Gbps,1ns
43,0,261,3,400Gbps,1ns
43,1,293,3,400Gbps,1ns
43,2,325,3,400Gbps,1ns
43,3,357,3,400Gbps,1ns
43,4,389,3,400Gbps,1ns
43,5,421,3,400Gbps,1ns
43,6,453,3,400Gbps,1ns
43,7,485,3,400Gbps,1ns
44,0,261,4,400Gbps,1ns
44,1,293,4,400Gbps,1ns
44,2,325,4,400Gbps,1ns
44,3,357,4,400Gbps,1ns
44,4,389,4,400Gbps,1ns
44,5,421,4,400Gbps,1ns
44,6,453,4,400Gbps,1ns
44,7,485,4,400Gbps,1ns
45,0,261,5,400Gbps,1ns
45,1,293,5,400Gbps,1ns
45,2,325,5,400Gbps,1ns
45,3,357,5,400Gbps,1ns
45,4,389,5,400Gbps,1ns
45,5,421,5,400Gbps,1ns
45,6,453,5,400Gbps,1ns
45,7,485,5,400Gbps,1ns
46,0,261,6,400Gbps,1ns
46,1,293,6,400Gbps,1ns
46,2,325,6,400Gbps,1ns
46,3,357,6,400Gbps,1ns
46,4,389,6,400Gbps,1ns
46,5,421,6,400Gbps,1ns
46,6,453,6,400Gbps,1ns
46,7,485,6,400Gbps,1ns
47,0,261,7,400Gbps,1ns
47,1,293,7,400Gbps,1ns
47,2,325,7,400Gbps,1ns
47,3,357,7,400Gbps,1ns
47,4,389,7,400Gbps,1ns
47,5,421,7,400Gbps,1ns
47,6,453,7,400Gbps,1ns
47,7,485,7,400Gbps,1ns
48,0,262,0,400Gbps,1ns
48,1,294,0,400Gbps,1ns
48,2,326,0,400Gbps,1ns
48,3,358,0,400Gbps,1ns
48,4,390,0,400Gbps,1ns
48,5,422,0,400Gbps,1ns
48,6,454,0,400Gbps,1ns
48,7,486,0,400Gbps,1ns
49,0,262,1,400Gbps,1ns
49,1,294,1,400Gbps,1ns
49,2,326,1,400Gbps,1ns
49,3,358,1,400Gbps,1ns
49,4,390,1,400Gbps,1ns
49,5,422,1,400Gbps,1ns
49,6,454,1,400Gbps,1ns
49,7,486,1,400Gbps,1ns
50,0,262,2,400Gbps,1ns
50,1,294,2,400Gbps,1ns
50,2,326,2,400Gbps,1ns
50,3,358,2,400Gbps,1ns
50,4,390,2,400Gbps,1ns
50,5,422,2,400Gbps,1ns
50,6,454,2,400Gbps,1ns
50,7,486,2,400Gbps,1ns
51,0,262,3,400Gbps,1ns
51,1,294,3,400Gbps,1ns
51,2,326,3,400Gbps,1ns
51,3,358,3,400Gbps,1ns
51,4,390,3,400Gbps,1ns
51,5,422,3,400Gbps,1ns
51,6,454,3,400Gbps,1ns
51,7,486,3,400Gbps,1ns
52,0,262,4,400Gbps,1ns
52,1,294,4,400Gbps,1ns
52,2,326,4,400Gbps,1ns
52,3,358,4,400Gbps,1ns
52,4,390,4,400Gbps,1ns
52,5,422,4,400Gbps,1ns
52,6,454,4,400Gbps,1ns
52,7,486,4,400Gbps,1ns
53,0,262,5,400Gbps,1ns
53,1,294,5,400Gbps,1ns
53,2,326,5,400Gbps,1ns
53,3,358,5,400Gbps,1ns
53,4,390,5,400Gbps,1ns
53,5,422,5,400Gbps,1ns
53,6,454,5,400Gbps,1ns
53,7,486,5,400Gbps,1ns
54,0,262,6,400Gbps,1ns
54,1,294,6,400Gbps,1ns
54,2,326,6,400Gbps,1ns
54,3,358,6,400Gbps,1ns
54,4,390,6,400Gbps,1ns
54,5,422,6,400Gbps,1ns
54,6,454,6,400Gbps,1ns
54,7,486,6,400Gbps,1ns
55,0,262,7,400Gbps,1ns
55,1,294,7,400Gbps,1ns
55,2,326,7,400Gbps,1ns
55,3,358,7,400Gbps,1ns
55,4,390,7,400Gbps,1ns
55,5,422,7,400Gbps,1ns
55,6,454,7,400Gbps,1ns
55,7,486,7,400Gbps,1ns
56,0,263,0,400Gbps,1ns
56,1,295,0,400Gbps,1ns
56,2,327,0,400Gbps,1ns
56,3,359,0,400Gbps,1ns
56,4,391,0,400Gbps,1ns
56,5,423,0,400Gbps,1ns
56,6,455,0,400Gbps,1ns
56,7,487,0,400Gbps,1ns
57,0,263,1,400Gbps,1ns
57,1,295,1,400Gbps,1ns
57,2,327,1,400Gbps,1ns
57,3,359,1,400Gbps,1ns
57,4,391,1,400Gbps,1ns
57,5,423,1,400Gbps,1ns
57,6,455,1,400Gbps,1ns
57,7,487,1,400Gbps,1ns
58,0,263,2,400Gbps,1ns
58,1,295,2,400Gbps,1ns
58,2,327,2,400Gbps,1ns
58,3,359,2,400Gbps,1ns
58,4,391,2,400Gbps,1ns
58,5,423,2,400Gbps,1ns
58,6,455,2,400Gbps,1ns
58,7,487,2,400Gbps,1ns
59,0,263,3,400Gbps,1ns
59,1,295,3,400Gbps,1ns
59,2,327,3,400Gbps,1ns
59,3,359,3,400Gbps,1ns
59,4,391,3,400Gbps,1ns
59,5,423,3,400Gbps,1ns
59,6,455,3,400Gbps,1ns
59,7,487,3,400Gbps,1ns
60,0,263,4,400Gbps,1ns
60,1,295,4,400Gbps,1ns
60,2,327,4,400Gbps,1ns
60,3,359,4,400Gbps,1ns
60,4,391,4,400Gbps,1ns
60,5,423,4,400Gbps,1ns
60,6,455,4,400Gbps,1ns
60,7,487,4,400Gbps,1ns
61,0,263,5,400Gbps,1ns
61,1,295,5,400Gbps,1ns
61,2,327,5,400Gbps,1ns
61,3,359,5,400Gbps,1ns
61,4,391,5,400Gbps,1ns
61,5,423,5,400Gbps,1ns
61,6,455,5,400Gbps,1ns
61,7,487,5,400Gbps,1ns
62,0,263,6,400Gbps,1ns
62,1,295,6,400Gbps,1ns
62,2,327,6,400Gbps,1ns
62,3,359,6,400Gbps,1ns
62,4,391,6,400Gbps,1ns
62,5,423,6,400Gbps,1ns
62,6,455,6,400Gbps,1ns
62,7,487,6,400Gbps,1ns
63,0,263,7,400Gbps,1ns
63,1,295,7,400Gbps,1ns
63,2,327,7,400Gbps,1ns
63,3,359,7,400Gbps,1ns
63,4,391,7,400Gbps,1ns
63,5,423,7,400Gbps,1ns
63,6,455,7,400Gbps,1ns
63,7,487,7,400Gbps,1ns
64,0,264,0,400Gbps,1ns
64,1,296,0,400Gbps,1ns
64,2,328,0,400Gbps,1ns
64,3,360,0,400Gbps,1ns
64,4,392,0,400Gbps,1ns
64,5,424,0,400Gbps,1ns
64,6,456,0,400Gbps,1ns
64,7,488,0,400Gbps,1ns
65,0,264,1,400Gbps,1ns
65,1,296,1,400Gbps,1ns
65,2,328,1,400Gbps,1ns
65,3,360,1,400Gbps,1ns
65,4,392,1,400Gbps,1ns
65,5,424,1,400Gbps,1ns
65,6,456,1,400Gbps,1ns
65,7,488,1,400Gbps,1ns
66,0,264,2,400Gbps,1ns
66,1,296,2,400Gbps,1ns
66,2,328,2,400Gbps,1ns
66,3,360,2,400Gbps,1ns
66,4,392,2,400Gbps,1ns
66,5,424,2,400Gbps,1ns
66,6,456,2,400Gbps,1ns
66,7,488,2,400Gbps,1ns
67,0,264,3,400Gbps,1ns
67,1,296,3,400Gbps,1ns
67,2,328,3,400Gbps,1ns
67,3,360,3,400Gbps,1ns
67,4,392,3,400Gbps,1ns
67,5,424,3,400Gbps,1ns
67,6,456,3,400Gbps,1ns
67,7,488,3,400Gbps,1ns
68,0,264,4,400Gbps,1ns
68,1,296,4,400Gbps,1ns
68,2,328,4,400Gbps,1ns
68,3,360,4,400Gbps,1ns
68,4,392,4,400Gbps,1ns
68,5,424,4,400Gbps,1ns
68,6,456,4,400Gbps,1ns
68,7,488,4,400Gbps,1ns
69,0,264,5,400Gbps,1ns
69,1,296,5,400Gbps,1ns
69,2,328,5,400Gbps,1ns
69,3,360,5,400Gbps,1ns
69,4,392,5,400Gbps,1ns
69,5,424,5,400Gbps,1ns
69,6,456,5,400Gbps,1ns
69,7,488,5,400Gbps,1ns
70,0,264,6,400Gbps,1ns
70,1,296,6,400Gbps,1ns
70,2,328,6,400Gbps,1ns
70,3,360,6,400Gbps,1ns
70,4,392,6,400Gbps,1ns
70,5,424,6,400Gbps,1ns
70,6,456,6,400Gbps,1ns
70,7,488,6,400Gbps,1ns
71,0,264,7,400Gbps,1ns
71,1,296,7,400Gbps,1ns
71,2,328,7,400Gbps,1ns
71,3,360,7,400Gbps,1ns
71,4,392,7,400Gbps,1ns
71,5,424,7,400Gbps,1ns
71,6,456,7,400Gbps,1ns
71,7,488,7,400Gbps,1ns
72,0,265,0,400Gbps,1ns
72,1,297,0,400Gbps,1ns
72,2,329,0,400Gbps,1ns
72,3,361,0,400Gbps,1ns
72,4,393,0,400Gbps,1ns
72,5,425,0,400Gbps,1ns
72,6,457,0,400Gbps,1ns
72,7,489,0,400Gbps,1ns
73,0,265,1,400Gbps,1ns
73,1,297,1,400Gbps,1ns
73,2,329,1,400Gbps,1ns
73,3,361,1,400Gbps,1ns
73,4,393,1,400Gbps,1ns
73,5,425,1,400Gbps,1ns
73,6,457,1,400Gbps,1ns
73,7,489,1,400Gbps,1ns
74,0,265,2,400Gbps,1ns
74,1,297,2,400Gbps,1ns
74,2,329,2,400Gbps,1ns
74,3,361,2,400Gbps,1ns
74,4,393,2,400Gbps,1ns
74,5,425,2,400Gbps,1ns
74,6,457,2,400Gbps,1ns
74,7,489,2,400Gbps,1ns
75,0,265,3,400Gbps,1ns
75,1,297,3,400Gbps,1ns
75,2,329,3,400Gbps,1ns
75,3,361,3,400Gbps,1ns
75,4,393,3,400Gbps,1ns
75,5,425,3,400Gbps,1ns
75,6,457,3,400Gbps,1ns
75,7,489,3,400Gbps,1ns
76,0,265,4,400Gbps,1ns
76,1,297,4,400Gbps,1ns
76,2,329,4,400Gbps,1ns
76,3,361,4,400Gbps,1ns
76,4,393,4,400Gbps,1ns
76,5,425,4,400Gbps,1ns
76,6,457,4,400Gbps,1ns
76,7,489,4,400Gbps,1ns
77,0,265,5,400Gbps,1ns
77,1,297,5,400Gbps,1ns
77,2,329,5,400Gbps,1ns
77,3,361,5,400Gbps,1ns
77,4,393,5,400Gbps,1ns
77,5,425,5,400Gbps,1ns
77,6,457,5,400Gbps,1ns
77,7,489,5,400Gbps,1ns
78,0,265,6,400Gbps,1ns
78,1,297,6,400Gbps,1ns
78,2,329,6,400Gbps,1ns
78,3,361,6,400Gbps,1ns
78,4,393,6,400Gbps,1ns
78,5,425,6,400Gbps,1ns
78,6,457,6,400Gbps,1ns
78,7,489,6,400Gbps,1ns
79,0,265,7,400Gbps,1ns
79,1,297,7,400Gbps,1ns
79,2,329,7,400Gbps,1ns
79,3,361,7,400Gbps,1ns
79,4,393,7,400Gbps,1ns
79,5,425,7,400Gbps,1ns
79,6,457,7,400Gbps,1ns
79,7,489,7,400Gbps,1ns
80,0,266,0,400Gbps,1ns
80,1,298,0,400Gbps,1ns
80,2,330,0,400Gbps,1ns
80,3,362,0,400Gbps,1ns
80,4,394,0,400Gbps,1ns
80,5,426,0,400Gbps,1ns
80,6,458,0,400Gbps,1ns
80,7,490,0,400Gbps,1ns
81,0,266,1,400Gbps,1ns
81,1,298,1,400Gbps,1ns
81,2,330,1,400Gbps,1ns
81,3,362,1,400Gbps,1ns
81,4,394,1,400Gbps,1ns
81,5,426,1,400Gbps,1ns
81,6,458,1,400Gbps,1ns
81,7,490,1,400Gbps,1ns
82,0,266,2,400Gbps,1ns
82,1,298,2,400Gbps,1ns
82,2,330,2,400Gbps,1ns
82,3,362,2,400Gbps,1ns
82,4,394,2,400Gbps,1ns
82,5,426,2,400Gbps,1ns
82,6,458,2,400Gbps,1ns
82,7,490,2,400Gbps,1ns
83,0,266,3,400Gbps,1ns
83,1,298,3,400Gbps,1ns
83,2,330,3,400Gbps,1ns
83,3,362,3,400Gbps,1ns
83,4,394,3,400Gbps,1ns
83,5,426,3,400Gbps,1ns
83,6,458,3,400Gbps,1ns
83,7,490,3,400Gbps,1ns
84,0,266,4,400Gbps,1ns
84,1,298,4,400Gbps,1ns
84,2,330,4,400Gbps,1ns
84,3,362,4,400Gbps,1ns
84,4,394,4,400Gbps,1ns
84,5,426,4,400Gbps,1ns
84,6,458,4,400Gbps,1ns
84,7,490,4,400Gbps,1ns
85,0,266,5,400Gbps,1ns
85,1,298,5,400Gbps,1ns
85,2,330,5,400Gbps,1ns
85,3,362,5,400Gbps,1ns
85,4,394,5,400Gbps,1ns
85,5,426,5,400Gbps,1ns
85,6,458,5,400Gbps,1ns
85,7,490,5,400Gbps,1ns
86,0,266,6,400Gbps,1ns
86,1,298,6,400Gbps,1ns
86,2,330,6,400Gbps,1ns
86,3,362,6,400Gbps,1ns
86,4,394,6,400Gbps,1ns
86,5,426,6,400Gbps,1ns
86,6,458,6,400Gbps,1ns
86,7,490,6,400Gbps,1ns
87,0,266,7,400Gbps,1ns
87,1,298,7,400Gbps,1ns
87,2,330,7,400Gbps,1ns
87,3,362,7,400Gbps,1ns
87,4,394,7,400Gbps,1ns
87,5,426,7,400Gbps,1ns
87,6,458,7,400Gbps,1ns
87,7,490,7,400Gbps,1ns
88,0,267,0,400Gbps,1ns
88,1,299,0,400Gbps,1ns
88,2,331,0,400Gbps,1ns
88,3,363,0,400Gbps,1ns
88,4,395,0,400Gbps,1ns
88,5,427,0,400Gbps,1ns
88,6,459,0,400Gbps,1ns
88,7,491,0,400Gbps,1ns
89,0,267,1,400Gbps,1ns
89,1,299,1,400Gbps,1ns
89,2,331,1,400Gbps,1ns
89,3,363,1,400Gbps,1ns
89,4,395,1,400Gbps,1ns
89,5,427,1,400Gbps,1ns
89,6,459,1,400Gbps,1ns
89,7,491,1,400Gbps,1ns
90,0,267,2,400Gbps,1ns
90,1,299,2,400Gbps,1ns
90,2,331,2,400Gbps,1ns
90,3,363,2,400Gbps,1ns
90,4,395,2,400Gbps,1ns
90,5,427,2,400Gbps,1ns
90,6,459,2,400Gbps,1ns
90,7,491,2,400Gbps,1ns
91,0,267,3,400Gbps,1ns
91,1,299,3,400Gbps,1ns
91,2,331,3,400Gbps,1ns
91,3,363,3,400Gbps,1ns
91,4,395,3,400Gbps,1ns
91,5,427,3,400Gbps,1ns
91,6,459,3,400Gbps,1ns
91,7,491,3,400Gbps,1ns
92,0,267,4,400Gbps,1ns
92,1,299,4,400Gbps,1ns
92,2,331,4,400Gbps,1ns
92,3,363,4,400Gbps,1ns
92,4,395,4,400Gbps,1ns
92,5,427,4,400Gbps,1ns
92,6,459,4,400Gbps,1ns
92,7,491,4,400Gbps,1ns
93,0,267,5,400Gbps,1ns
93,1,299,5,400Gbps,1ns
93,2,331,5,400Gbps,1ns
93,3,363,5,400Gbps,1ns
93,4,395,5,400Gbps,1ns
93,5,427,5,400Gbps,1ns
93,6,459,5,400Gbps,1ns
93,7,491,5,400Gbps,1ns
94,0,267,6,400Gbps,1ns
94,1,299,6,400Gbps,1ns
94,2,331,6,400Gbps,1ns
94,3,363,6,400Gbps,1ns
94,4,395,6,400Gbps,1ns
94,5,427,6,400Gbps,1ns
94,6,459,6,400Gbps,1ns
94,7,491,6,400Gbps,1ns
95,0,267,7,400Gbps,1ns
95,1,299,7,400Gbps,1ns
95,2,331,7,400Gbps,1ns
95,3,363,7,400Gbps,1ns
95,4,395,7,400Gbps,1ns
95,5,427,7,400Gbps,1ns
95,6,459,7,400Gbps,1ns
95,7,491,7,400Gbps,1ns
96,0,268,0,400Gbps,1ns
96,1,300,0,400Gbps,1ns
96,2,332,0,400Gbps,1ns
96,3,364,0,400Gbps,1ns
96,4,396,0,400Gbps,1ns
96,5,428,0,400Gbps,1ns
