taskId,sourceNode,destNode,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases,srcEntityId,dstEntityId,srcPortHint,dstPortHint,taskStartTime(us),taskCompletesTime(us),firstPacketSends(us),lastPacketACKs(us),taskThroughput(Gbps)
46,1,14,2982616,URMA_WRITE,7,0ns,19,,0,0,4,4,0.0,730.43056,0.0,0.0,32.6669
47,1,14,2982617,URMA_WRITE,7,0ns,19,,0,0,5,5,0.0,730.43056,0.0,0.0,32.6669
48,1,4,2982616,URMA_WRITE,7,0ns,20,,0,0,3,3,0.0,731.06048,0.0,0.0,32.6388
49,1,4,2982616,URMA_WRITE,7,0ns,20,,0,0,4,4,0.0,731.3984,0.0,0.0,32.6237
50,1,4,2982617,URMA_WRITE,7,0ns,20,,0,0,5,5,0.0,952.98188,0.0,0.0,25.0382
51,1,13,2982616,URMA_WRITE,7,0ns,21,,0,0,3,3,0.0,729.59016,0.0,0.0,32.7046
52,1,13,2982616,URMA_WRITE,7,0ns,21,,0,0,4,4,0.0,729.90904,0.0,0.0,32.6903
53,1,13,2982617,URMA_WRITE,7,0ns,21,,0,0,5,5,0.0,729.90904,0.0,0.0,32.6903
54,1,5,2982616,URMA_WRITE,7,0ns,22,,0,0,3,3,0.0,730.19528,0.0,0.0,32.6775
55,1,5,2982616,URMA_WRITE,7,0ns,22,,0,0,4,4,0.0,730.19528,0.0,0.0,32.6775
56,1,5,2982617,URMA_WRITE,7,0ns,22,,0,0,5,5,0.0,922.47866,0.0,0.0,25.8661
57,1,12,2982616,URMA_WRITE,7,0ns,23,,0,0,3,3,0.0,729.89904,0.0,0.0,32.6907
58,1,12,2982616,URMA_WRITE,7,0ns,23,,0,0,4,4,0.0,729.89904,0.0,0.0,32.6907
59,1,12,2982616,URMA_WRITE,7,0ns,23,,0,0,5,5,0.0,739.31192,0.0,0.0,32.2745
60,1,6,2982616,URMA_WRITE,7,0ns,24,,0,0,3,3,0.0,730.20528,0.0,0.0,32.677
61,1,6,2982616,URMA_WRITE,7,0ns,24,,0,0,4,4,0.0,731.08048,0.0,0.0,32.6379
62,1,6,2982616,URMA_WRITE,7,0ns,24,,0,0,5,5,0.0,952.99188,0.0,0.0,25.0379
63,1,11,2982616,URMA_WRITE,7,0ns,25,,0,0,3,3,0.0,730.25528,0.0,0.0,32.6748
64,1,11,2982616,URMA_WRITE,7,0ns,25,,0,0,4,4,0.0,730.25528,0.0,0.0,32.6748
65,1,11,2982616,URMA_WRITE,7,0ns,25,,0,0,5,5,0.0,871.05226,0.0,0.0,27.3932
66,1,7,2982616,URMA_WRITE,7,0ns,26,,0,0,3,3,0.0,729.78592,0.0,0.0,32.6958
67,1,7,2982616,URMA_WRITE,7,0ns,26,,0,0,4,4,0.0,729.78592,0.0,0.0,32.6958
68,1,7,2982616,URMA_WRITE,7,0ns,26,,0,0,5,5,0.0,953.00188,0.0,0.0,25.0377
69,1,10,2982616,URMA_WRITE,7,0ns,27,,0,0,3,3,0.0,730.24528,0.0,0.0,32.6752
70,1,10,2982616,URMA_WRITE,7,0ns,27,,0,0,4,4,0.0,730.70944,0.0,0.0,32.6545
71,1,10,2982616,URMA_WRITE,7,0ns,27,,0,0,5,5,0.0,953.03188,0.0,0.0,25.0369
72,1,8,2982616,URMA_WRITE,7,0ns,28,,0,0,3,3,0.0,730.22528,0.0,0.0,32.6761
73,1,8,2982616,URMA_WRITE,7,0ns,28,,0,0,4,4,0.0,730.22528,0.0,0.0,32.6761
74,1,8,2982616,URMA_WRITE,7,0ns,28,,0,0,5,5,0.0,953.1551,0.0,0.0,25.0336
75,1,9,2982616,URMA_WRITE,7,0ns,29,,0,0,3,3,0.0,731.11048,0.0,0.0,32.6366
76,1,9,2982616,URMA_WRITE,7,0ns,29,,0,0,4,4,0.0,731.52104,0.0,0.0,32.6182
77,1,9,2982616,URMA_WRITE,7,0ns,29,,0,0,5,5,0.0,953.1651,0.0,0.0,25.0334
78,2,1,8947849,URMA_WRITE,7,0ns,30,,0,0,1,1,0.0,195.87198,0.0,0.0,365.457
79,2,3,8947849,URMA_WRITE,7,0ns,31,,0,0,2,2,0.0,195.87198,0.0,0.0,365.457
80,2,0,8947849,URMA_WRITE,7,0ns,32,,0,0,0,1,0.0,195.87198,0.0,0.0,365.457
81,2,4,2982616,URMA_WRITE,7,0ns,33,,0,0,3,3,0.0,725.11076,0.0,0.0,32.9066
82,2,4,2982616,URMA_WRITE,7,0ns,33,,0,0,4,4,0.0,725.7954,0.0,0.0,32.8756
83,2,4,2982617,URMA_WRITE,7,0ns,33,,0,0,5,5,0.0,859.94804,0.0,0.0,27.747
84,2,15,2982616,URMA_WRITE,7,0ns,34,,0,0,3,3,0.0,725.45748,0.0,0.0,32.8909
85,2,15,2982616,URMA_WRITE,7,0ns,34,,0,0,4,4,0.0,725.45748,0.0,0.0,32.8909
86,2,15,2982617,URMA_WRITE,7,0ns,34,,0,0,5,5,0.0,881.03444,0.0,0.0,27.0829
87,2,5,2982616,URMA_WRITE,7,0ns,35,,0,0,3,3,0.0,725.79588,0.0,0.0,32.8755
88,2,5,2982616,URMA_WRITE,7,0ns,35,,0,0,4,4,0.0,725.79588,0.0,0.0,32.8755
89,2,5,2982617,URMA_WRITE,7,0ns,35,,0,0,5,5,0.0,791.28692,0.0,0.0,30.1546
90,2,14,2982616,URMA_WRITE,7,0ns,36,,0,0,3,3,0.0,725.44748,0.0,0.0,32.8913
91,2,14,2982616,URMA_WRITE,7,0ns,36,,0,0,4,4,0.0,725.70276,0.0,0.0,32.8798
92,2,14,2982617,URMA_WRITE,7,0ns,36,,0,0,5,5,0.0,952.39438,0.0,0.0,25.0536
93,2,6,2982616,URMA_WRITE,7,0ns,37,,0,0,3,3,0.0,725.12124,0.0,0.0,32.9061
94,2,6,2982616,URMA_WRITE,7,0ns,37,,0,0,4,4,0.0,725.36748,0.0,0.0,32.895
