nodeId1,portId1,tpn1,nodeId2,portId2,tpn2,priority,metric
3,5,25,9,5,14,3,2
3,6,26,9,6,15,4,2
3,3,27,10,3,12,1,2
3,4,28,10,4,13,2,2
3,5,29,10,5,14,3,2
3,6,30,10,6,15,4,2
3,3,31,11,3,12,1,2
3,4,32,11,4,13,2,2
3,5,33,11,5,14,3,2
3,6,34,11,6,15,4,2
3,3,35,12,3,12,1,2
3,4,36,12,4,13,2,2
3,5,37,12,5,14,3,2
3,6,38,12,6,15,4,2
3,3,39,13,3,12,1,2
3,4,40,13,4,13,2,2
3,5,41,13,5,14,3,2
3,6,42,13,6,15,4,2
3,3,43,14,3,12,1,2
3,4,44,14,4,13,2,2
3,5,45,14,5,14,3,2
3,6,46,14,6,15,4,2
3,3,47,15,3,12,1,2
3,4,48,15,4,13,2,2
3,5,49,15,5,14,3,2
3,6,50,15,6,15,4,2
4,0,16,5,0,16,1,1
4,1,17,6,0,16,1,1
4,2,18,7,0,16,1,1
4,3,19,8,3,16,1,2
4,4,20,8,4,17,2,2
4,5,21,8,5,18,3,2
4,6,22,8,6,19,4,2
4,3,23,9,3,16,1,2
4,4,24,9,4,17,2,2
4,5,25,9,5,18,3,2
4,6,26,9,6,19,4,2
4,3,27,10,3,16,1,2
4,4,28,10,4,17,2,2
4,5,29,10,5,18,3,2
4,6,30,10,6,19,4,2
4,3,31,11,3,16,1,2
4,4,32,11,4,17,2,2
4,5,33,11,5,18,3,2
4,6,34,11,6,19,4,2
4,3,35,12,3,16,1,2
4,4,36,12,4,17,2,2
4,5,37,12,5,18,3,2
4,6,38,12,6,19,4,2
4,3,39,13,3,16,1,2
4,4,40,13,4,17,2,2
4,5,41,13,5,18,3,2
4,6,42,13,6,19,4,2
4,3,43,14,3,16,1,2
4,4,44,14,4,17,2,2
4,5,45,14,5,18,3,2
4,6,46,14,6,19,4,2
4,3,47,15,3,16,1,2
4,4,48,15,4,17,2,2
4,5,49,15,5,18,3,2
4,6,50,15,6,19,4,2
5,1,17,6,1,17,1,1
5,2,18,7,1,17,1,1
5,3,19,8,3,20,1,2
5,4,20,8,4,21,2,2
5,5,21,8,5,22,3,2
5,6,22,8,6,23,4,2
5,3,23,9,3,20,1,2
5,4,24,9,4,21,2,2
5,5,25,9,5,22,3,2
5,6,26,9,6,23,4,2
5,3,27,10,3,20,1,2
5,4,28,10,4,21,2,2
5,5,29,10,5,22,3,2
5,6,30,10,6,23,4,2
5,3,31,11,3,20,1,2
5,4,32,11,4,21,2,2
5,5,33,11,5,22,3,2
5,6,34,11,6,23,4,2
5,3,35,12,3,20,1,2
5,4,36,12,4,21,2,2
5,5,37,12,5,22,3,2
5,6,38,12,6,23,4,2
5,3,39,13,3,20,1,2
5,4,40,13,4,21,2,2
5,5,41,13,5,22,3,2
5,6,42,13,6,23,4,2
5,3,43,14,3,20,1,2
5,4,44,14,4,21,2,2
5,5,45,14,5,22,3,2
5,6,46,14,6,23,4,2
5,3,47,15,3,20,1,2
5,4,48,15,4,21,2,2
5,5,49,15,5,22,3,2
5,6,50,15,6,23,4,2
6,2,18,7,2,18,1,1
6,3,19,8,3,24,1,2
6,4,20,8,4,25,2,2
6,5,21,8,5,26,3,2
6,6,22,8,6,27,4,2
6,3,23,9,3,24,1,2
6,4,24,9,4,25,2,2
6,5,25,9,5,26,3,2
6,6,26,9,6,27,4,2
6,3,27,10,3,24,1,2
6,4,28,10,4,25,2,2
6,5,29,10,5,26,3,2
6,6,30,10,6,27,4,2
6,3,31,11,3,24,1,2
6,4,32,11,4,25,2,2
6,5,33,11,5,26,3,2
6,6,34,11,6,27,4,2
6,3,35,12,3,24,1,2
6,4,36,12,4,25,2,2
6,5,37,12,5,26,3,2
6,6,38,12,6,27,4,2
6,3,39,13,3,24,1,2
6,4,40,13,4,25,2,2
6,5,41,13,5,26,3,2
6,6,42,13,6,27,4,2
6,3,43,14,3,24,1,2
6,4,44,14,4,25,2,2
6,5,45,14,5,26,3,2
6,6,46,14,6,27,4,2
6,3,47,15,3,24,1,2
6,4,48,15,4,25,2,2
6,5,49,15,5,26,3,2
6,6,50,15,6,27,4,2
7,3,19,8,3,28,1,2
7,4,20,8,4,29,2,2
7,5,21,8,5,30,3,2
7,6,22,8,6,31,4,2
7,3,23,9,3,28,1,2
7,4,24,9,4,29,2,2
7,5,25,9,5,30,3,2
7,6,26,9,6,31,4,2
7,3,27,10,3,28,1,2
7,4,28,10,4,29,2,2
7,5,29,10,5,30,3,2
7,6,30,10,6,31,4,2
7,3,31,11,3,28,1,2
7,4,32,11,4,29,2,2
7,5,33,11,5,30,3,2
7,6,34,11,6,31,4,2
7,3,35,12,3,28,1,2
7,4,36,12,4,29,2,2
7,5,37,12,5,30,3,2
7,6,38,12,6,31,4,2
7,3,39,13,3,28,1,2
7,4,40,13,4,29,2,2
7,5,41,13,5,30,3,2
7,6,42,13,6,31,4,2
7,3,43,14,3,28,1,2
7,4,44,14,4,29,2,2
7,5,45,14,5,30,3,2
7,6,46,14,6,31,4,2
7,3,47,15,3,28,1,2
7,4,48,15,4,29,2,2
7,5,49,15,5,30,3,2
7,6,50,15,6,31,4,2
8,0,32,9,0,32,1,1
8,1,33,10,0,32,1,1
8,2,34,11,0,32,1,1
8,3,35,12,3,32,1,2
8,4,36,12,4,33,2,2
8,5,37,12,5,34,3,2
8,6,38,12,6,35,4,2
8,3,39,13,3,32,1,2
8,4,40,13,4,33,2,2
8,5,41,13,5,34,3,2
8,6,42,13,6,35,4,2
8,3,43,14,3,32,1,2
8,4,44,14,4,33,2,2
8,5,45,14,5,34,3,2
8,6,46,14,6,35,4,2
8,3,47,15,3,32,1,2
8,4,48,15,4,33,2,2
8,5,49,15,5,34,3,2
8,6,50,15,6,35,4,2
9,1,33,10,1,33,1,1
9,2,34,11,1,33,1,1
9,3,35,12,3,36,1,2
9,4,36,12,4,37,2,2
9,5,37,12,5,38,3,2
9,6,38,12,6,39,4,2
9,3,39,13,3,36,1,2
9,4,40,13,4,37,2,2
9,5,41,13,5,38,3,2
9,6,42,13,6,39,4,2
9,3,43,14,3,36,1,2
9,4,44,14,4,37,2,2
9,5,45,14,5,38,3,2
9,6,46,14,6,39,4,2
9,3,47,15,3,36,1,2
9,4,48,15,4,37,2,2
9,5,49,15,5,38,3,2
9,6,50,15,6,39,4,2
10,2,34,11,2,34,1,1
10,3,35,12,3,40,1,2
10,4,36,12,4,41,2,2
10,5,37,12,5,42,3,2
10,6,38,12,6,43,4,2
10,3,39,13,3,40,1,2
10,4,40,13,4,41,2,2
10,5,41,13,5,42,3,2
10,6,42,13,6,43,4,2
10,3,43,14,3,40,1,2
10,4,44,14,4,41,2,2
10,5,45,14,5,42,3,2
10,6,46,14,6,43,4,2
10,3,47,15,3,40,1,2
10,4,48,15,4,41,2,2
10,5,49,15,5,42,3,2
10,6,50,15,6,43,4,2
11,3,35,12,3,44,1,2
11,4,36,12,4,45,2,2
11,5,37,12,5,46,3,2
11,6,38,12,6,47,4,2
11,3,39,13,3,44,1,2
11,4,40,13,4,45,2,2
11,5,41,13,5,46,3,2
11,6,42,13,6,47,4,2
11,3,43,14,3,44,1,2
11,4,44,14,4,45,2,2
11,5,45,14,5,46,3,2
11,6,46,14,6,47,4,2
11,3,47,15,3,44,1,2
11,4,48,15,4,45,2,2
11,5,49,15,5,46,3,2
11,6,50,15,6,47,4,2
12,0,48,13,0,48,1,1
12,1,49,14,0,48,1,1
12,2,50,15,0,48,1,1
13,1,49,14,1,49,1,1
13,2,50,15,1,49,1,1
14,2,50,15,2,50,1,1
