taskId,sourceNode,destNode,dataSize(Byte),opType,priority,delay,phaseId,dependOnPhases,srcEntityId,dstEntityId,srcPortHint,dstPortHint,taskStartTime(us),taskCompletesTime(us),firstPacketSends(us),lastPacketACKs(us),taskThroughput(Gbps)
0,0,1,8947849,URMA_WRITE,7,0ns,0,,0,0,0,0,0.0,182.37834,0.0,0.0,392.4961
1,1,2,8947849,URMA_WRITE,7,0ns,1,,0,0,1,1,0.0,182.37834,0.0,0.0,392.4961
2,2,3,8947849,URMA_WRITE,7,0ns,2,,0,0,2,2,0.0,182.37834,0.0,0.0,392.4961
3,3,0,8947849,URMA_WRITE,7,0ns,3,,0,0,0,2,0.0,182.37834,0.0,0.0,392.4961
4,4,5,8947849,URMA_WRITE,7,0ns,4,,0,0,0,0,0.0,182.37834,0.0,0.0,392.4961
5,5,6,8947849,URMA_WRITE,7,0ns,5,,0,0,1,1,0.0,182.37834,0.0,0.0,392.4961
6,6,7,8947849,URMA_WRITE,7,0ns,6,,0,0,2,2,0.0,182.37834,0.0,0.0,392.4961
7,7,4,8947849,URMA_WRITE,7,0ns,7,,0,0,0,2,0.0,182.37834,0.0,0.0,392.4961
8,8,9,8947848,URMA_WRITE,7,0ns,8,,0,0,0,0,0.0,182.37832,0.0,0.0,392.4961
9,9,10,8947848,URMA_WRITE,7,0ns,9,,0,0,1,1,0.0,182.37832,0.0,0.0,392.4961
10,10,11,8947848,URMA_WRITE,7,0ns,10,,0,0,2,2,0.0,182.37832,0.0,0.0,392.4961
11,11,8,8947848,URMA_WRITE,7,0ns,11,,0,0,0,2,0.0,182.37832,0.0,0.0,392.4961
12,12,13,8947848,URMA_WRITE,7,0ns,12,,0,0,0,0,0.0,182.37832,0.0,0.0,392.4961
13,13,14,8947848,URMA_WRITE,7,0ns,13,,0,0,1,1,0.0,182.37832,0.0,0.0,392.4961
14,14,15,8947848,URMA_WRITE,7,0ns,14,,0,0,2,2,0.0,182.37832,0.0,0.0,392.4961
15,15,12,8947848,URMA_WRITE,7,0ns,15,,0,0,0,2,0.0,182.37832,0.0,0.0,392.4961
16,0,2,8947849,URMA_WRITE,7,0ns,16,,0,0,1,0,0.0,182.37834,0.0,0.0,392.4961
17,1,3,8947849,URMA_WRITE,7,0ns,17,,0,0,2,1,0.0,182.37834,0.0,0.0,392.4961
18,2,0,8947849,URMA_WRITE,7,0ns,18,,0,0,0,1,0.0,182.37834,0.0,0.0,392.4961
19,3,1,8947849,URMA_WRITE,7,0ns,19,,0,0,1,2,0.0,182.37834,0.0,0.0,392.4961
20,4,6,8947849,URMA_WRITE,7,0ns,20,,0,0,1,0,0.0,182.37834,0.0,0.0,392.4961
21,5,7,8947849,URMA_WRITE,7,0ns,21,,0,0,2,1,0.0,182.37834,0.0,0.0,392.4961
