scenario,max_over_avg,algorithm,case,tasks,total_bytes,pair_avg_bytes,pair_min_bytes,pair_max_bytes,pair_cv,src_cv,dst_cv,cross_fraction,makespan_us,global_GBps,rank0_makespan_us,rank0_GBps
max1p0x,1.0,baseline-channel,experiments/ubx16/alltoallv/gradient/cases/generated_topology_ubx16_a2av_gradient_channelsplit_max1p0x_baseline-channel_128mb,816,2013265920,8388608.0,8388608,8388608,0.0,0.0,0.0,0.8,523.76416,3843.8405560242995,523.6251,240.30383570229924
max1p2x,1.2,baseline-channel,experiments/ubx16/alltoallv/gradient/cases/generated_topology_ubx16_a2av_gradient_channelsplit_max1p2x_baseline-channel_128mb,816,2040109472,8500456.133333333,6934583,10066330,0.11369720354737976,0.0,0.0,0.7999999972550492,550.7227,3704.4223381385946,550.56334,231.59341121404847
max1p5x,1.5,baseline-channel,experiments/ubx16/alltoallv/gradient/cases/generated_topology_ubx16_a2av_gradient_channelsplit_max1p5x_baseline-channel_128mb,816,2080374784,8668228.266666668,4753545,12582912,0.2787415188011031,0.0,0.0,0.7999999984618156,591.22468,3518.754974843066,591.21526,219.9256900100989
max2p0x,2.0,baseline-channel,experiments/ubx16/alltoallv/gradient/cases/generated_topology_ubx16_a2av_gradient_channelsplit_max2p0x_baseline-channel_128mb,816,2147483632,8947848.466666667,1118481,16777215,0.5400617329148703,0.0,0.0,0.8000000048428775,658.6855,3260.256422830015,658.66368,203.77277672271228
